Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	File Size	SHA256
PCSG00830	JP	ミタマ「竹林院」	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00830_00/JP0106-PCSG00830_00-TKD2MITAMA000300_bg_1_370901dced18298e4e2398820aecd947ac4c8b9c.pkg	KO5ifR1dQ+d7BRgYGphBbbEwBtsf4u1i5OsZ4ujrCHEcPv/trdgQ0R+uVLHhq/nxZ62CiaMxPrgBABw5FJYA	JP0106-PCSG00830_00-TKD2MITAMA000300	2018-07-16 00:12:43	102400	2303cea008cd223b6259062da7ddc883576d7857b3b77e0b9e14486501ea5138
PCSG00830	JP	ミタマ「トロ」	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00830_00/JP0106-PCSG00830_00-TKD2MITAMA000500_bg_1_d409a12b2d2114dc16cd71d824bd61c4e81f721e.pkg	KO5ifR1dQ+d7BRgYGphBbbEwBtsf4u1i5OsZ4ujrCHaSAT7/xdVtK/MqkNb7FOy5Wt62j2M0xgc3AADFpRKR	JP0106-PCSG00830_00-TKD2MITAMA000500	2018-04-07 18:13:15	102400	ba94f04fa1f98f6ca154f2df0497c1ef537c31d63914c9219eaa3e1179412361
PCSG00830	JP	Toukiden 2 Mitama "Kukuri Hime" 	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00830_00/JP0106-PCSG00830_00-TKD2MITAMA001400_bg_1_97215fc9848eb8cc3d1d50fe5f600db8b7b9e924.pkg	KO5ifR1dQ+d7BRgYGphBbbEwBtsf4u1i5OsZ4ugLNMgQ6C58/lvBndS4509fm0TrZd4LO4UNR2N8cAMAMH4UBwAA	JP0106-PCSG00830_00-TKD2MITAMA001400	2017-10-19 01:40:43	102400	1d641909f87a9cb9c0de13d09b5e78f716fe681e6fcd2e7007644cdbdde5f98e
PCSG00830	JP	Toukiden 2 Mitama "Ragna" 	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00830_00/JP0106-PCSG00830_00-TKD2MITAMA001800_bg_1_26c9ae183d2fbf7894d43f2c95ef78d609778e39.pkg	KO5ifR1dQ+d7BRgYGphBbbEwBtsf4u1i5OsZ4ugLNMjQAmgGHhByzjNY/2H0oSKj0ugphcfXjsb44AYAegUUNwAA	JP0106-PCSG00830_00-TKD2MITAMA001800	2017-10-19 01:40:43	645520	4a693dd1cfd62cecaf4bcf5bb97dcffeb932908a74e507fe85daafc5d08379a7
PCSG00830	JP	Toukiden 2 Additional Mission Collection 2 	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00830_00/JP0106-PCSG00830_00-TKD2QUEST0001100_bg_1_bab399d50fd48652d2b4465f63f0fe9b8b083f74.pkg	KO5ifR1dQ+d7BRgYGphBbbEwBtsf4u1iFBjqGgxygaEh0Aw8IOZQvvf9xjk7ttjsX1DK4z9nNMYHNwAAPP8UqAAA	JP0106-PCSG00830_00-TKD2QUEST0001100	2017-10-19 01:40:43	1284432	87916950e2e9b7d6d02db78208531a76b1ad1a534f1803f63ade2bb491b8c668
PCSG00831	JP	GOD WARS ～時をこえて～ シナリオクリア支援アイテム『瑞穂国三種の神器』	http://zeus.dl.playstation.net/cdn/JP0117/PCSG00831_00/JP0117-PCSG00831_00-GWDLC08JGSETMIZU_bg_1_9332cd2f9e73115144e21428d14e5ac18d55a943.pkg	KO5ifR1dQ+d7BRgYGppDbbEwNgTZ7x7u4uNsYOHlHuwa4usZFYrPf0ef9Km77Kmv0kuITtNNO7BvNMYHNwAAd4gUvQAA	JP0117-PCSG00831_00-GWDLC08JGSETMIZU	2018-06-23 23:41:21	102400	4ee02dfc103769d9edac9c9e4d763ece4fa73de7767a0402ff2cee7035d7e09b
PCSG00868	JP	いにしえの装備　メイド服　購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ000100000_bg_1_e572a468c97ea5a6308c69b70842d38bc6394ca7.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5sXyDqwpfj8p7skz+9LfKonA/OPOoP6wLejMT64AQB8EhMK	JP0700-PCSG00868_00-SAO4KFJ000100000	2018-03-13 02:09:17	514688	12966b9c967f635060aa6dd540bacbd16be267f2d85ae504a95ec056ec89f19c
PCSG00868	JP	スクール水着（紺）　購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ001100000_bg_1_f8a9ecdffc7fc121a6fc28db0950cd478c20735e.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5sX0DZDsKX4/FeyWfTNxfDOc0Wejy857xBoGI3xwQ0ATAwUuQAA	JP0700-PCSG00868_00-SAO4KFJ001100000	2018-03-13 02:08:04	328192	c730f02b9aeebc173366451aa3152a2f1a2f8b6544cf3b38ed06682eb83135bf
PCSG00868	JP	劇場版衣装「キリト」	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ007200000_bg_1_a56797e85993b80832f774c554d5ac49f963e4ff.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5sX0I1GYEvx+W+HikSy2Zb845dMhf1SS+r8R2N8cAMA1WcSowAA	JP0700-PCSG00868_00-SAO4KFJ007200000	2018-03-13 02:08:14	356336	0a5e780fd85484e5e4bbafee20e3c520b99ee736dba48389773d20ca9769f650
PCSG00868	JP	劇場版衣装「アスナ」	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ008200000_bg_1_6a28aa1ad4a93a393297db51e4b0f1edf5e9522c.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5sXkG8EthSf/2yqCsuyXI53fslIcim2rowdjfHBDQDaeBNA	JP0700-PCSG00868_00-SAO4KFJ008200000	2018-03-13 02:08:04	425056	4d2f42cc53103d7b9dfb8c74a035b8c4b673afee35f97e0877c16b92dafcd35b
PCSG00868	JP	メイド服（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ009300000_bg_1_84c1420713054f4da19efc17a7bd2033dd727f60.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5sX0OFglxng85+MCvvedSGXxW+V7/rbxXyqezTGBzcAAAfAE/sA	JP0700-PCSG00868_00-SAO4KFJ009300000	2018-03-13 02:08:04	513920	6898739100d587779b348c709458367f4d91c184578b5fdcac68b5f7608faafa
PCSG00868	JP	白スク水（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ010300000_bg_1_017605735a59f53cfa40f78d74da141575cb0252.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgSHEZQb4/Lfo86/AE4Ux4Q/Wtf1x3T1JcTTGBzcAANx1FagA	JP0700-PCSG00868_00-SAO4KFJ010300000	2018-03-13 02:08:04	327312	da0081092cbb64cbe62f821af20cd340a1d99d2ba0d8a047f372c0d20fe89c54
PCSG00868	JP	ナイトウェア（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ011300000_bg_1_3a133f5b2606167c75fe4b58e8230f967f6014d5.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaEh2GUG+Py38teTpdwPLu3ysrtdVfCax3o0xgc3AAAtDxU8	JP0700-PCSG00868_00-SAO4KFJ011300000	2018-03-13 02:13:09	338272	4578872e7b92df222e95b9a8f0b7a95887511a76284cb5e641014282fcc2208c
PCSG00868	JP	ゴッドイーターコラボ衣装「ソーマ」（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ012300000_bg_1_922cad5ffc11567356e49a3fe4baa56602431281.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaER2GUG+Pzn//iDckdVUuzkJV6z+DSWrBiN8cENAK1XE74A	JP0700-PCSG00868_00-SAO4KFJ012300000	2017-10-19 01:40:43	370000	c16896734cf071a4b5add33f35fcade2c1bb1d85c2ddbf67c7d9ccfb46d9a6ec
PCSG00868	JP	ゴッドイーターコラボ衣装「リヴィ」（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ013300000_bg_1_9caa7f1124b2856b6d50f78c30fa209830d16fd8.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaEx2GUG+PynveKC7dRcWaGVm1eX/vpT7zoa44MbAAC2cxRj	JP0700-PCSG00868_00-SAO4KFJ013300000	2017-10-19 01:40:43	457936	6cf5976581a84fa02ae6a46c55c21d9bf90df5d8fed1061fdc434f32624732e4
PCSG00868	JP	深淵の巫女Ⅰ幻霧の探究者	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ014400000_bg_1_6e0dcda82c99cce222f9657c0b9577e64f080949.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaEJ2FEG+PynEnyJu3DZ2oOpHoL/JSXrzo3G+OAGAMAuEzIA	JP0700-PCSG00868_00-SAO4KFJ014400000	2017-10-19 01:40:43	102400	0170d8cf645f93e2dcaa450e3fd7e4c527c9d83ddce495e10b041aa7d1b8b5df
PCSG00868	JP	深淵の巫女Ⅱ因果の調律者	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ015500000_bg_1_0f148fcdef43970ce30cacf26558437e6f47f60c.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaGpKdhSfP7rNFWWvSGhtilV7cFDzY1P+kdjfHADADiAE38A	JP0700-PCSG00868_00-SAO4KFJ015500000	2017-10-19 01:40:43	102400	86e7f5c11a49b107acee19a48e217aeb4ecc094bb30b2a88e05e17ad8a534c21
PCSG00868	JP	深淵の巫女Ⅲ神に抗いし者	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ016600000_bg_1_975252fba6e3a204d57ad6f4ff05b0a5aff09b69.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaEZ2KUG+PzXbdF0/Ex7VvUPld8+CW0ah0djfHADABlMFJoA	JP0700-PCSG00868_00-SAO4KFJ016600000	2017-10-19 01:40:43	102400	9d00aa82a53f46afcd00bc521b52425298fb43f0662c3b7f354c02f89454058d
PCSG00868	JP	薔薇の舞（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ017400000_bg_1_b20bd848672609b34387e14ef867dfe608c2edc1.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaE52FEG+PxnnKu8ad2vO8rZmfVBbH7f20ZjfHADAJfcE7MA	JP0700-PCSG00868_00-SAO4KFJ017400000	2018-03-13 02:11:29	463760	ff9976d1c06e5d96e97264dd8267c0c6fb44981c0621f5a19c34fa7963bed07f
PCSG00868	JP	カバヤ（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ019400000_bg_1_89c351e2f5147ff54df82a37883dd8efe35eed6e.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgaEl2FEG+Px3/vS1P+dd/qkdj9ZZq5/sdms0xgc3AACKjhVz	JP0700-PCSG00868_00-SAO4KFJ019400000	2018-03-13 02:11:10	406528	793e42cf3388decdda8051af3768d570aeca030a4deaecf635dab5ac977d9604
PCSG00868	JP	タイ衣装（強）購入権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ020400000_bg_1_63c960f7d572adc5fce01bfe4ae78081e587a7c0.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgRHEUQb4/NdQs4tVni9bT/W+9ga7rn+XR2N8cAMAh14TFAAA	JP0700-PCSG00868_00-SAO4KFJ020400000	2017-10-19 01:40:43	435088	2a2c29e84fbf48fcf211fef6f498b91b848e4fed5d100674195826afde6aa42f
PCSG00868	JP	異貌の覇王　挑戦権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ045300000_bg_1_f1282f8a067e9e56f1ee1a7ce77f795c865ed17f.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgYkp2GUG+Pw3d/ft2JWVnCd7p6SXbggs7R2N8cENAC4QFKUA	JP0700-PCSG00868_00-SAO4KFJ045300000	2017-10-19 01:40:43	102400	26594725ea096b81ed11e5944f3fe67f6e7beb028e8d73f12837db4733e283ef
PCSG00868	JP	ミッシングトレジャーボックス設置権	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ046300000_bg_1_930b78b6c70229a32a4c687587fceb79f0818474.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgYkZ2GUG+Py3ZA9XhsykhVOzc+b8dUtyWj4a44MbAADW1RPZ	JP0700-PCSG00868_00-SAO4KFJ046300000	2018-03-13 02:11:02	102400	07b5fc270b7bfa50306d1a998d706b24c33db4af1596c44534babea84158c571
PCSG00868	JP	希望のウェディングドレス（強）	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4KFJ048200000_bg_1_bdf9f878cbf15286a5b8a184675feac013e80f34.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jt5uXgYmFEdhSfP5z77c7+eWlgmznR3bFySyvr4/G+OAGADrqFBUA	JP0700-PCSG00868_00-SAO4KFJ048200000	2018-03-13 02:10:33	553552	a6869da6695e751dd047f291c0aa36c5d03597cde927e38d6b71452bf700b460
PCSG00868	JP	武器＆防具強化セット	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4LIR032100000_bg_1_e7d89ddc8d389fd52c20ad66fe25404e2c06e537.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jj2eQgbGRIdhSfP67vy1oxZ1cDrPnPn+eNL9/vG00xgc3AAD8xxZb	JP0700-PCSG00868_00-SAO4LIR032100000	2018-03-13 02:10:09	102400	7d63ac92d0992c6c7836e84db3b5da2e99f53396121ca93cafbdb35dcd320544
PCSG00868	JP	武器進化セット	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4LIR033100000_bg_1_eec9affd85a8f53d75ff950f1272c08ab2cd0ffe.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jj2eQgbGxIdhSfP5jFFkbxbRlQ8OuT4+qwiZs3zsa44MbAAD2ZBSM	JP0700-PCSG00868_00-SAO4LIR033100000	2018-03-13 02:09:52	102400	42de4d1611806b1db92481773c256da00459e423d9d8956249489ce53a6645fa
PCSG00868	JP	武器＆防具強化セット（大）	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00868_00/JP0700-PCSG00868_00-SAO4LIR042100000_bg_1_83671186443baaac5cfbc6386cbb5c2086b080c8.pkg	KO5ifR1dQ+d7BYBcArXFwswCZH+wo7+Jj2eQgYmRIdhSfP57UMzOlFq4Z0fLngMrangrBEdjfHADAFTTE4gA	JP0700-PCSG00868_00-SAO4LIR042100000	2018-03-13 02:09:36	102400	34ed2532daf47b7ec300ddcc3f3ea9527133812d1021ea5f9d9b74d33553363a
PCSG00881	JP	Ys VIII: Lacrimosa of DANA -ダブル購入者特典セット	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0007_bg_1_aa5c58e002b693b10628b097360facdf599aa4cd.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP5FJ8/rtV2WKUeL7G5xarlLpryr01ozE+uAEAtZ4TvAAA	JP0425-PCSG00881_00-YS08JPDLC00N0007	2017-10-21 20:53:09	102400	8e79dbf9b13772e57ce88998c6036aa672f0c788ff0d32b01dbe51c76dc3e7dd
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Adol's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0020_bg_1_c8358770b39eaf427d68f0a6d997d0e8604948ea.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6AQDfP6z/Kf0XMezxl5lkYfmn29c/0ZjfHADACWgFAQA	JP0425-PCSG00881_00-YS08JPDLC00N0020	2017-10-21 20:53:24	556336	50ce8084bcc9fed0e0f5f5c77acc521acaac14e2b2f5f15467a6f3cf7b89cd28
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Laxia's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0021_bg_1_d0e193860fe5d8ef598d68539ffac24e0f3f83f7.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6ARDfP6zU95xy0Cr8UcJW1aV1+8noqMxPrgBAMBBE8YA	JP0425-PCSG00881_00-YS08JPDLC00N0021	2017-10-21 20:53:36	620448	be28382dab76cbf2c2195c354302df4b6aa8379994ac2c2623341ab2154b6858
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Sahad's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0022_bg_1_263643bce5d92dc09799c53d002fa992793d8f97.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6AQjfP6b+bBsRtSB2OOHt/q9YBGf4D4a44MbAAB8VhTL	JP0425-PCSG00881_00-YS08JPDLC00N0022	2017-10-21 20:53:48	602880	86041c4407286d4739d2f4a09cb2fbb07abcc2855bf9db46d979948451e9442e
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Hummel's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0023_bg_1_426a791f3deb5eb714d091261aaae7e368c0fce7.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6ARjfP67PU3tUiULy43c7ICOVH62ltEYH9wAAD0NEtYA	JP0425-PCSG00881_00-YS08JPDLC00N0023	2017-10-21 20:54:00	567072	3eba96dca42e6b22d2bbe6cfce9a66f1a540025037d322dd0d8aa1edf7160917
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Ricotta's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0024_bg_1_89a1fcbde9bf3933054e92113ad9e9abab34f4b5.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6AQTfP5T9fO5GbPAwPJxZ2HlPwGR0NEYH9wAAMy7EzEA	JP0425-PCSG00881_00-YS08JPDLC00N0024	2017-10-21 20:54:13	555840	dfe9a378e119cae8c70de938cddfcbfeea2998c3db873ad3874eb20211187cbe
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Dana's pirate-team costume	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0025_bg_1_13985660ccadda35279da9b3c8369d995afa992a.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6ARTfP779XPNR79THufEvRImvz21K3s0xgc3AAAJ0RZW	JP0425-PCSG00881_00-YS08JPDLC00N0025	2017-10-21 20:54:24	612480	c0275758cb8af441d8834f611a83206d7536635693df00bf2f7bfc3fcbf8e108
PCSG00881	JP	トロピカル水着・アドル	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0026_bg_1_30308921b9a5cfcefdf539d1f6596646b0bafb49.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6AQzfP7TPuHo+LVzxeeTp3qZYmZ9mjca44MbAADRFRWf	JP0425-PCSG00881_00-YS08JPDLC00N0026	2018-05-26 03:05:33	604880	ad25f02f2741e2b97bc7bb36f9a94574c7173ddac8642c15f67ab978985e1fcd
PCSG00881	JP	トロピカル水着・ラクシャ	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0027_bg_1_e28f97704a525119a9dcc2da82243c2cf62c8436.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6ARzfP4LW//ummfCkusFFn94W6+GrhqN8cENAG/9FWEA	JP0425-PCSG00881_00-YS08JPDLC00N0027	2018-06-03 00:56:52	537792	0724c1c26a537f35a864119e624b579abca3482941575a02051aee94f34fc241
PCSG00881	JP	トロピカル水着・リコッタ	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0030_bg_1_33e0babf6e6c9f842b85c8f258bb668da61aa03a.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP5Dp8/mOSbZ2YGr3ju+7cE7MZb2zVGI3xwQ0A+2cT6wAA	JP0425-PCSG00881_00-YS08JPDLC00N0030	2018-06-03 00:56:52	523296	dd2a84f634e3eb7e303f03e40c99975fee28fecc519c7932b1803c6b2aa249e4
PCSG00881	JP	トロピカル水着・ダーナ	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0031_bg_1_87063ece82b7f1dca3dd2ce7c6cd85561e535e07.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DpDfP7z+sr0+iBb77UYzf6Xy1wNro7G+OAGADouFKgA	JP0425-PCSG00881_00-YS08JPDLC00N0031	2018-06-03 00:56:52	556656	59895f4586af03b47e8bfbe53cb4c6edf9678a3fff7c4de32c507290af423a3a
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - HUG-HUG Feena	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0040_bg_1_1b77c430806b136784149f965a5fd3ccf34faad7.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP5DB8/uu4cXmZfVDfn/k5jhL7Z3JNHo3xwQ0AUesUsgAA	JP0425-PCSG00881_00-YS08JPDLC00N0040	2017-10-21 20:54:35	237232	fd941284dd2751815bd9d137372374ebb96cd505779e4912a061916e7703bd46
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - HUG-HUG Lilia	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0041_bg_1_da78ce60ca3891606477f5e191ec92a6fe190a48.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DBDfP77On3pwsSiACOLZRuEWJ/bMo/G+OAGABm6E1kA	JP0425-PCSG00881_00-YS08JPDLC00N0041	2017-10-21 20:54:46	233008	1db611da6ada980ce9867a5f72d39e57b68ef39aaecf8248d4f28b944e1555ae
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - HUG-HUG Dalk	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0042_bg_1_a0f09f46008590591d2a10db4a93577a78bdb21d.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DAjfP7L3lvtu1uw47orR/vUtslX/o/G+OAGAIK6FNcA	JP0425-PCSG00881_00-YS08JPDLC00N0042	2017-10-21 20:55:01	226928	3d5e7b4d99d05a1e62a9439db6553b19eb0f99409a79aa811ee74a317756afb1
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Nice glasses Set	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0043_bg_1_7ca75db5fe1e03ee7011d0cd47061b909f9a5c57.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DBjfP571/BQrO5e+AdfgXU34isNREdjfHADAOddFHAA	JP0425-PCSG00881_00-YS08JPDLC00N0043	2017-10-21 20:55:22	242672	fb32131e257111a56208fd041b690ce38b4f9aae3e78757df139270682578002
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Nice sunglasses Set	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0044_bg_1_91e00bd702401959798b0ac9f074deb3519deeba.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DATfP7r4lbY9fR8UPuqVmbNgteGAaMxPrgBAIB3E5wA	JP0425-PCSG00881_00-YS08JPDLC00N0044	2017-10-21 20:55:35	317040	b2e9bf08d997cf211fd68eb0f908f93fad70f32fe97b508531d5c25ceebfea65
PCSG00881	JP	Ys VIII: Lacrimosa of DANA - Ancient masks set	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0045_bg_1_c14e0727183534de1edf191dd66d87f09fb8ff99.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6DBTfP6bPTH/37F+q7PPex+p32q+d3s0xgc3AAAEZRby	JP0425-PCSG00881_00-YS08JPDLC00N0045	2017-10-21 20:55:46	1581872	b6b7fc8d58933021b42e4a44182adc76e491b6ae5132b3d150dfa2e9aeedd3a5
PCSG00881	JP	Free Trial Set 1	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0060_bg_1_0da4bc093db2f11900900543f42aac78dcc618cb.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP5Fp8/vuy2VlU+931WxZH/+Q7d1d6jcb44AYAFEEVKQAA	JP0425-PCSG00881_00-YS08JPDLC00N0060	2017-10-21 20:48:27	102400	2dd6ba742bc1f416a03f1d60e393a1be446756483e211caf42361e76fb49e4c1
PCSG00881	JP	Free Trial Set 2	http://zeus.dl.playstation.net/cdn/JP0425/PCSG00881_00/JP0425-PCSG00881_00-YS08JPDLC00N0061_bg_1_9d9bc27ec79d8769856c2dd8a0c7c5b35d93b65e.pkg	KO5ifR1dQ+d7BRiYGJlCbbGwMATZHxlsYOEV4OIDNNcP6FpDfP67qjj9yqUzciofp4cZsj7/8240xgc3AAC2SxWO	JP0425-PCSG00881_00-YS08JPDLC00N0061	2017-10-21 20:48:45	102400	f9d8184a27874cb520998a72a6c73d2cdcd7e95faf9ca42343d1df4f155eeb5c
PCSG00882	JP	ＰＡＩＺＡＰエキスＤ	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00882_00/JP0031-PCSG00882_00-7PIRATESDLC00007_bg_1_96448a31ca26d21082f19bb251447a5412658a82.pkg	KO5ifR1dQ+d7BQDtN4TaYmFhBLLfPMAzyDHENdjFxxnsUnz+izc4fej4wvBFmTFzMmemG3eNxvjgBgAOzhSJ	JP0031-PCSG00882_00-7PIRATESDLC00007	2018-07-13 11:42:33	102400	2429a06da0a7ee16d1a5137583ea77fe535a5eaca2220d8a88fb62a452c287b6
